Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Log_Return,Return_5D,Return_10D,Return_20D,Return_60D,Volatility_20D,Volatility_60D,Volatility_120D,Volatility_252D,MA_20D,MA_50D,MA_100D,MA_200D,Price_vs_MA20_pct,Price_vs_MA50_pct,Price_vs_MA200_pct,Volatility_Ratio_20_60,Volatility_Ratio_20_120,Volatility_Ratio_60_252,True_Range,ATR_14D,ATR_14D_pct,Return_Volatility_20D,Return_Volatility_60D,Drawdown_20D_pct,Drawdown_60D_pct,Drawdown_252D_pct,Range_20D_pct,Volume_Change_pct,Volatility_Term_Spread_20_60,Volatility_Term_Spread_60_120,Volatility_Term_Spread_120_252,Short_Long_Volatility_Ratio,Volatility_20D_Percentile,Volatility_60D_Percentile,Volatility_120D_Percentile,Volatility_20D_ZScore,Volatility_Acceleration,Volatility_Momentum_20D,Volatility_of_Volatility_20D,Return_Dispersion_20D,Return_Dispersion_60D,Upside_Volatility_20D,Downside_Volatility_20D,Downside_Volatility_Ratio,Range_Volatility_20D,Range_Volatility_60D,Volatility_Composite,Volatility_Stress_Score,Volatility_Direction,Volatility_Environment,Volatility_Pressure,Trend_Score,Market_Trend,Volatility_Regime_Score,Detected_Volatility_Regime,Market_Regime,Regime_Confidence_Score,Regime_Confidence,Risk_State,Positioning_Environment,Previous_Market_Regime,Regime_Changed,Regime_Duration_Days,Drawdown_Risk,Final_Regime,Trend_Decision_Score,Trend_Signal,Volatility_Decision_Score,Volatility_Signal,Risk_Decision_Score,Risk_Signal,Decision_Confidence_Score,Decision_Confidence,Market_Bias_Score,Market_Bias,Exposure_Guidance,Portfolio_Posture,Volatility_Response,Trend_Response,Drawdown_Response,Final_Decision_Score,Final_Decision,Decision_Reason,Rule_Market_Condition,Rule_Trend_Condition,Rule_Volatility_Condition,Rule_Risk_Condition,Trend_Score_Band,Volatility_Score_Band,Risk_Score_Band,Rule_Confidence_Band,Rule_Market_Bias,Rule_Exposure_Level,Rule_Portfolio_Posture,Trend_Volatility_Combination,Risk_Trend_Combination,Primary_Rule_Action,Positioning_Rule,Volatility_Rule_Action,Trend_Rule_Action,Drawdown_Rule_Action,Rule_Score,Rule_Strength,System_Action,Rule_Priority,Rule_Consistency,Final_Rule_Label
2015-02-03,8756.549805,8756.549805,8837.299805,8726.650391,8823.150391,208700,-0.464348,-0.004654,-1.727739,2.407401,4.513384,,18.644696,,,,8568.462500,,,,2.195111,,,,,,110.649414,112.460728,1.284304,1.172331,,-2.187133,,,10.633748,-0.666349,,,,,100.000000,,,,,,,18.644696,,,,,1.206310,,100.000000,100.000000,Stable,Extreme,Neutral,-1.000000,Neutral,6.000000,High,High Volatility Neutral,60.000000,Medium,High Risk,Defensive,Elevated Volatility Neutral,True,1,Unknown,High Volatility Neutral,54.750000,Neutral,22.500000,Strong Negative,10.000000,Strong Negative,45.820000,Low,33.890000,Bearish,Defensive,Defensive,Monitor Risk,Wait for Confirmation,Monitor,30.960000,Reduce Exposure,Trend: Neutral; Volatility: Extreme; Risk: High Risk; Market bias: Bearish; Confidence: Low; Positioning: Defensive.,High Volatility,Neutral Trend,High Volatility,High Risk,Neutral,Unfavorable,Very High Risk,Low,Bearish,Defensive,Defensive,Neutral / High Volatility,Neutral / Mixed Risk,Reduce Exposure,Defensive,Monitor Risk,Wait for Confirmation,Monitor Drawdown,34.785500,Very Weak,Maintain Balanced Exposure,Normal,Consistent Risk Reduction,BALANCED
2015-02-04,8723.700195,8723.700195,8792.849609,8704.400391,8789.150391,195300,-0.375143,-0.003758,-2.138133,0.323159,7.337571,,14.367361,,,,8598.280005,,,,1.458666,,,,,,88.449219,112.364258,1.288034,0.910143,,-2.554072,,,10.673790,-6.420700,,,,,33.333333,,,,,,,14.367361,,,,,1.123812,,33.333333,33.333333,Stable,Low,Neutral,-1.000000,Neutral,1.000000,Low,Low Volatility Neutral,25.000000,Low,Neutral,Balanced,High Volatility Neutral,True,1,Unknown,Low Volatility Neutral,54.750000,Neutral,74.166667,Strong Positive,50.000000,Neutral,42.080000,Low,59.390000,Neutral,Balanced,Balanced,Normal Risk,Wait for Confirmation,Monitor,54.660000,Maintain Balanced Exposure,Trend: Neutral; Volatility: Low; Risk: Neutral; Market bias: Neutral; Confidence: Low; Positioning: Balanced.,Low Volatility,Neutral Trend,Low Volatility,Unclassified,Neutral,Favorable,Moderate Risk,Low,Neutral,Balanced,Balanced,Neutral / Low Volatility,Neutral / Mixed Risk,Maintain Balanced Exposure,Balanced,Normal Volatility Response,Wait for Confirmation,Monitor Drawdown,57.724500,Moderate,Maintain Balanced Exposure,Normal,Mixed,BALANCED
2015-02-05,8711.700195,8711.700195,8838.450195,8683.650391,8733.099609,173600,-0.137556,-0.001377,-2.688115,-0.203904,7.523976,,14.273706,,,,8628.760010,,,,0.961206,,,,,,154.799805,105.596401,1.212122,0.904247,,-2.688115,,,9.519380,-11.111111,,,,,25.000000,,,,,,,14.273706,,,,,1.159740,,25.000000,25.000000,Stable,Low,Neutral,-1.000000,Neutral,1.000000,Low,Low Volatility Neutral,25.000000,Low,Neutral,Balanced,Low Volatility Neutral,False,2,Unknown,Low Volatility Neutral,54.750000,Neutral,78.750000,Strong Positive,50.000000,Neutral,42.760000,Low,60.760000,Bullish,Moderately High,Growth,Normal Risk,Wait for Confirmation,Monitor,55.910000,Maintain Balanced Exposure,Trend: Neutral; Volatility: Low; Risk: Neutral; Market bias: Bullish; Confidence: Low; Positioning: Balanced.,Low Volatility,Neutral Trend,Low Volatility,Unclassified,Neutral,Favorable,Moderate Risk,Low,Bullish,Moderately High,Growth,Neutral / Low Volatility,Neutral / Mixed Risk,Maintain Balanced Exposure,Balanced,Normal Volatility Response,Wait for Confirmation,Monitor Drawdown,59.201500,Moderate,Maintain Balanced Exposure,Normal,Mixed,BALANCED
2015-02-06,8661.049805,8661.049805,8726.200195,8645.549805,8696.849609,171300,-0.581406,-0.005831,-1.678423,-1.145372,5.178761,,13.832614,,,,8650.082520,,,,0.126788,,,,,,80.650391,105.750000,1.220984,0.876045,,-3.253892,,,9.303720,-1.324885,,,,,20.000000,,,,,,,13.832614,,,,,1.160031,,20.000000,20.000000,Stable,Low,Neutral,-1.000000,Neutral,0.000000,Low,Low Volatility Neutral,30.000000,Low,Neutral,Balanced,Low Volatility Neutral,False,3,Unknown,Low Volatility Neutral,54.750000,Neutral,81.500000,Strong Positive,50.000000,Neutral,45.680000,Low,61.590000,Bullish,Moderately High,Growth,Normal Risk,Wait for Confirmation,Monitor,57.290000,Maintain Balanced Exposure,Trend: Neutral; Volatility: Low; Risk: Neutral; Market bias: Bullish; Confidence: Low; Positioning: Balanced.,Low Volatility,Neutral Trend,Low Volatility,Unclassified,Neutral,Very Favorable,Moderate Risk,Low,Bullish,Moderately High,Growth,Neutral / Low Volatility,Neutral / Mixed Risk,Maintain Balanced Exposure,Balanced,Normal Volatility Response,Wait for Confirmation,Monitor Drawdown,60.464500,Moderate,Maintain Balanced Exposure,Normal,Mixed,BALANCED
2015-02-09,8526.349609,8526.349609,8605.549805,8516.349609,8584.400391,146800,-1.555241,-0.015675,-3.081033,-3.500045,2.919302,,15.182298,,,,8662.175000,,,,-1.568029,,,,,,144.700195,112.003557,1.313617,0.959932,,-4.758527,,,8.912949,-14.302393,,,,,66.666667,,,,-18.109117,,,15.182298,,,,,1.144442,,66.666667,43.963628,Stable,High,Neutral,-3.000000,Bearish,3.000000,Elevated,Elevated Risk Bear,45.000000,Low,Elevated Risk,Defensive,Low Volatility Neutral,True,1,Unknown,Elevated Risk Bear,29.250000,Strong Negative,33.779397,Negative,40.000000,Negative,39.420000,Low,33.300000,Bearish,Defensive,Defensive,Reduce Risk,Trend Negative,Monitor,36.220000,Reduce Exposure,Trend: Bearish; Volatility: High; Risk: Elevated Risk; Market bias: Bearish; Confidence: Low; Positioning: Defensive.,Elevated Risk,Bearish Trend,Elevated Volatility,Elevated Risk,Bearish,Unfavorable,Moderate Risk,Low,Bearish,Defensive,Defensive,Bearish / Elevated Volatility,Bearish / Elevated Risk,Reduce Exposure,Defensive,Reduce Risk,Trend Negative,Monitor Drawdown,34.284319,Very Weak,Maintain Balanced Exposure,Normal,Consistent Defensive,BALANCED
2015-02-10,8565.549805,8565.549805,8646.250000,8470.500000,8478.099609,196200,0.459754,0.004587,-2.181224,-3.871278,2.914211,,15.180926,,,,8674.302490,,,,-1.253734,,,,,,175.750000,113.328544,1.323074,0.959847,,-4.320651,,,8.872159,33.651226,,,,,57.142857,,,,-18.577777,,,15.180926,,,,,1.194768,,57.142857,39.045503,Stable,Normal,Neutral,-3.000000,Bearish,2.000000,Low,Low Volatility Bear,35.000000,Low,Defensive,Capital Preservation,Elevated Risk Bear,True,1,Unknown,Low Volatility Bear,29.250000,Strong Negative,52.405503,Neutral,30.000000,Negative,35.710000,Low,36.380000,Bearish,Defensive,Defensive,Monitor Risk,Trend Negative,Monitor,36.540000,Reduce Exposure,Trend: Bearish; Volatility: Normal; Risk: Defensive; Market bias: Bearish; Confidence: Low; Positioning: Capital Preservation.,Low Volatility,Bearish Trend,Low Volatility,Unclassified,Bearish,Neutral,High Risk,Low,Bearish,Defensive,Defensive,Bearish / Low Volatility,Neutral / Mixed Risk,Reduce Exposure,Capital Preservation,Monitor Risk,Trend Negative,Monitor Drawdown,37.315651,Weak,Maintain Balanced Exposure,Normal,Consistent Defensive,BALANCED
2015-02-11,8627.400391,8627.400391,8651.950195,8593.650391,8603.299805,161600,0.722085,0.007195,-1.103887,-3.218418,3.952093,,15.223872,,,,8690.702490,,,,-0.728389,,,,,,86.400391,115.767857,1.341863,0.962382,,-3.629765,,,8.808554,-17.635066,,,,,75.000000,,,,5.961510,,,15.223872,,,,,1.175088,,75.000000,56.153837,Stable,High,Neutral,-3.000000,Bearish,6.000000,High,High Volatility Bear,55.000000,Medium,High Risk,Defensive,Low Volatility Bear,True,1,Unknown,High Volatility Bear,29.250000,Strong Negative,27.846157,Strong Negative,18.769233,Strong Negative,40.340000,Low,26.210000,Strong Bearish,Minimal,Defensive,Reduce Risk,Trend Negative,Monitor,28.420000,Defensive Positioning,Trend: Bearish; Volatility: High; Risk: High Risk; Market bias: Strong Bearish; Confidence: Low; Positioning: Defensive.,High Volatility,Bearish Trend,High Volatility,High Risk,Bearish,Unfavorable,Very High Risk,Low,Bearish,Minimal,Defensive,Bearish / High Volatility,Bearish / High Risk,Defensive Positioning,Defensive,Reduce Risk,Trend Negative,Monitor Drawdown,28.396194,Very Weak,Maintain Balanced Exposure,Normal,Consistent Defensive,BALANCED
2015-02-12,8711.549805,8711.549805,8732.549805,8599.250000,8676.950195,158800,0.975374,0.009706,-0.001726,-2.689794,5.243097,,15.361805,,,,8712.402490,,,,-0.009787,,,,,,133.299805,121.921387,1.399537,0.970928,,-2.689794,,,7.071644,-1.732673,,,,,77.777778,,,,7.623101,,,15.361805,,,,,1.197352,,77.777778,58.096589,Stable,High,Neutral,-3.000000,Bearish,6.000000,High,High Volatility Bear,55.000000,Medium,High Risk,Defensive,High Volatility Bear,False,2,Unknown,High Volatility Bear,29.250000,Strong Negative,26.610638,Strong Negative,18.380682,Strong Negative,40.100000,Low,25.740000,Strong Bearish,Minimal,Defensive,Reduce Risk,Trend Negative,Monitor,27.950000,Defensive Positioning,Trend: Bearish; Volatility: High; Risk: High Risk; Market bias: Strong Bearish; Confidence: Low; Positioning: Defensive.,High Volatility,Bearish Trend,High Volatility,High Risk,Bearish,Unfavorable,Very High Risk,Low,Bearish,Minimal,Defensive,Bearish / High Volatility,Bearish / High Risk,Defensive Positioning,Defensive,Reduce Risk,Trend Negative,Monitor Drawdown,27.911828,Very Weak,Maintain Balanced Exposure,Normal,Consistent Defensive,BALANCED
2015-02-13,8805.500000,8805.500000,8822.099609,8729.650391,8741.500000,221900,1.078456,0.010727,1.667814,-0.038602,3.665459,,13.094857,,,,8727.969971,,,,0.888294,,,,,,110.549805,122.317801,1.389107,0.824291,,-1.640347,,,6.181927,39.735516,,,,,10.000000,,,,-5.333461,,,13.094857,,,,,1.163582,,10.000000,19.888846,Stable,Low,Neutral,-1.000000,Neutral,0.000000,Low,Low Volatility Neutral,30.000000,Low,Neutral,Balanced,High Volatility Bear,True,1,Unknown,Low Volatility Neutral,54.750000,Neutral,83.538904,Strong Positive,50.000000,Neutral,45.980000,Low,62.200000,Bullish,Moderately High,Growth,Normal Risk,Wait for Confirmation,Monitor,57.840000,Maintain Balanced Exposure,Trend: Neutral; Volatility: Low; Risk: Neutral; Market bias: Bullish; Confidence: Low; Positioning: Balanced.,Low Volatility,Neutral Trend,Low Volatility,Unclassified,Neutral,Very Favorable,Moderate Risk,Low,Bullish,Moderately High,Growth,Neutral / Low Volatility,Neutral / Mixed Risk,Maintain Balanced Exposure,Balanced,Normal Volatility Response,Wait for Confirmation,Monitor Drawdown,61.121171,Moderate,Maintain Balanced Exposure,Normal,Mixed,BALANCED
2015-02-16,8809.349609,8809.349609,8870.099609,8793.400391,8831.400391,136400,0.043718,0.000437,3.319123,0.135827,3.471421,,13.102052,,,,8742.747461,,,,0.761799,,,,,,76.699219,120.682059,1.369932,0.824784,,-1.597346,,,5.972060,-38.530870,,,,,18.181818,,,,-13.701788,,,13.102052,,,,,1.161014,,18.181818,21.190313,Stable,Low,Neutral,-1.000000,Neutral,0.000000,Low,Low Volatility Neutral,30.000000,Low,Neutral,Balanced,Low Volatility Neutral,False,2,Unknown,Low Volatility Neutral,54.750000,Neutral,81.447027,Strong Positive,50.000000,Neutral,45.670000,Low,61.570000,Bullish,Moderately High,Growth,Normal Risk,Wait for Confirmation,Monitor,57.270000,Maintain Balanced Exposure,Trend: Neutral; Volatility: Low; Risk: Neutral; Market bias: Bullish; Confidence: Low; Positioning: Balanced.,Low Volatility,Neutral Trend,Low Volatility,Unclassified,Neutral,Very Favorable,Moderate Risk,Low,Bullish,Moderately High,Growth,Neutral / Low Volatility,Neutral / Mixed Risk,Maintain Balanced Exposure,Balanced,Normal Volatility Response,Wait for Confirmation,Monitor Drawdown,60.447108,Moderate,Maintain Balanced Exposure,Normal,Mixed,BALANCED
2015-02-18,8869.099609,8869.099609,8894.299805,8808.900391,8811.549805,147600,0.678257,0.006760,3.543845,1.285321,3.723665,,13.194772,,,,8758.667432,,,,1.260833,,,,,,85.399414,118.853446,1.340085,0.830633,,-0.929923,,,5.931827,8.211144,,,,,25.000000,,,,-13.083220,,,13.194772,,,,,1.186089,,25.000000,24.805593,Stable,Low,Neutral,-1.000000,Neutral,0.000000,Low,Low Volatility Neutral,20.000000,Low,Neutral,Balanced,Low Volatility Neutral,False,3,Unknown,Low Volatility Neutral,54.750000,Neutral,78.818042,Strong Positive,50.000000,Neutral,40.270000,Low,60.780000,Bullish,Moderately High,Growth,Normal Risk,Wait for Confirmation,Monitor,55.300000,Maintain Balanced Exposure,Trend: Neutral; Volatility: Low; Risk: Neutral; Market bias: Bullish; Confidence: Low; Positioning: Balanced.,Low Volatility,Neutral Trend,Low Volatility,Unclassified,Neutral,Favorable,Moderate Risk,Low,Bullish,Moderately High,Growth,Neutral / Low Volatility,Neutral / Mixed Risk,Maintain Balanced Exposure,Balanced,Normal Volatility Response,Wait for Confirmation,Monitor Drawdown,58.848413,Moderate,Maintain Balanced Exposure,Normal,Mixed,BALANCED
2015-02-19,8895.299805,8895.299805,8913.450195,8794.450195,8883.049805,213300,0.295410,0.002950,3.105216,1.967051,2.296566,,11.968694,,,,8768.652441,,,,1.444320,,,,,,119.000000,119.824847,1.347058,0.752120,,-0.637261,,,5.914355,44.512195,,,,,7.692308,,,,-21.382062,,,11.968694,,,,,1.176273,,7.692308,13.385466,Stable,Low,Neutral,-1.000000,Neutral,0.000000,Low,Low Volatility Neutral,30.000000,Low,Neutral,Balanced,Low Volatility Neutral,False,4,Unknown,Low Volatility Neutral,54.750000,Neutral,86.276625,Strong Positive,50.000000,Neutral,46.390000,Low,63.020000,Bullish,Moderately High,Growth,Normal Risk,Wait for Confirmation,Monitor,58.580000,Maintain Balanced Exposure,Trend: Neutral; Volatility: Low; Risk: Neutral; Market bias: Bullish; Confidence: Low; Positioning: Balanced.,Low Volatility,Neutral Trend,Low Volatility,Unclassified,Neutral,Very Favorable,Moderate Risk,Low,Bullish,Moderately High,Growth,Neutral / Low Volatility,Neutral / Mixed Risk,Maintain Balanced Exposure,Balanced,Normal Volatility Response,Wait for Confirmation,Monitor Drawdown,62.003988,Moderate,Maintain Balanced Exposure,Normal,Mixed,BALANCED
2015-02-20,8833.599609,8833.599609,8899.950195,8816.299805,8895.500000,197600,-0.693627,-0.006960,1.401011,1.399261,1.192504,,12.253749,,,,8773.857422,,,,0.680911,,,,,,83.650391,109.978446,1.245001,0.770182,,-1.326467,,,5.955665,-7.360525,,,,,14.285714,,,,-20.232365,,,12.253749,,,,,1.193694,,14.285714,17.065402,Stable,Low,Neutral,-1.000000,Neutral,0.000000,Low,Low Volatility Neutral,30.000000,Low,Neutral,Balanced,Low Volatility Neutral,False,5,Unknown,Low Volatility Neutral,54.750000,Neutral,83.669966,Strong Positive,50.000000,Neutral,46.000000,Low,62.240000,Bullish,Moderately High,Growth,Normal Risk,Wait for Confirmation,Monitor,57.870000,Maintain Balanced Exposure,Trend: Neutral; Volatility: Low; Risk: Neutral; Market bias: Bullish; Confidence: Low; Positioning: Balanced.,Low Volatility,Neutral Trend,Low Volatility,Unclassified,Neutral,Very Favorable,Moderate Risk,Low,Bullish,Moderately High,Growth,Neutral / Low Volatility,Neutral / Mixed Risk,Maintain Balanced Exposure,Balanced,Normal Volatility Response,Wait for Confirmation,Monitor Drawdown,61.163490,Moderate,Maintain Balanced Exposure,Normal,Mixed,BALANCED
2015-02-23,8754.950195,8754.950195,8869.000000,8736.099609,8856.849609,139600,-0.890344,-0.008943,-0.574071,1.084169,-0.073621,,12.646194,,,,8773.534912,,,,-0.211827,,,,,,132.900391,113.064174,1.291431,0.794944,,-2.205001,,,6.009167,-29.352227,,,,,20.000000,,,,-3.426252,,,12.646194,,,,,1.242686,,20.000000,25.524583,Stable,Low,Neutral,-5.000000,Strong Bearish,1.000000,Low,Low Volatility Bear,55.000000,Medium,Defensive,Capital Preservation,Low Volatility Neutral,True,1,Unknown,Low Volatility Bear,43.750000,Negative,79.566396,Strong Positive,30.000000,Negative,52.680000,Medium,51.060000,Neutral,Balanced,Balanced,Normal Risk,Wait for Confirmation,Monitor,50.100000,Maintain Balanced Exposure,Trend: Strong Bearish; Volatility: Low; Risk: Defensive; Market bias: Neutral; Confidence: Medium; Positioning: Capital Preservation.,Low Volatility,Bearish Trend,Low Volatility,Unclassified,Neutral,Favorable,High Risk,Medium,Neutral,Balanced,Balanced,Bearish / Low Volatility,Neutral / Mixed Risk,Maintain Balanced Exposure,Capital Preservation,Normal Volatility Response,Wait for Confirmation,Monitor Drawdown,53.084419,Moderate,Review,Review,Mixed,REVIEW
2015-02-24,8762.099609,8762.099609,8800.500000,8726.750000,8772.900391,149800,0.081661,0.000816,-0.536362,2.764958,-0.831862,,12.252461,,,,8769.859912,,,,-0.088488,,,,,,73.750000,110.428502,1.260297,0.770028,,-2.125140,,,6.004264,7.306590,,,,,12.500000,,,,-6.484408,,,12.252461,,,,,1.244592,,12.500000,20.755197,Stable,Low,Neutral,-5.000000,Strong Bearish,0.000000,Low,Low Volatility Bear,50.000000,Medium,Defensive,Capital Preservation,Low Volatility Bear,False,2,Unknown,Low Volatility Bear,43.750000,Negative,82.735681,Strong Positive,30.000000,Negative,50.660000,Medium,52.010000,Neutral,Balanced,Balanced,Normal Risk,Wait for Confirmation,Monitor,50.340000,Maintain Balanced Exposure,Trend: Strong Bearish; Volatility: Low; Risk: Defensive; Market bias: Neutral; Confidence: Medium; Positioning: Capital Preservation.,Low Volatility,Bearish Trend,Low Volatility,Unclassified,Neutral,Very Favorable,High Risk,Medium,Neutral,Balanced,Balanced,Bearish / Low Volatility,Neutral / Mixed Risk,Maintain Balanced Exposure,Capital Preservation,Normal Volatility Response,Wait for Confirmation,Monitor Drawdown,53.732204,Moderate,Review,Review,Mixed,REVIEW
2015-02-25,8767.250000,8767.250000,8840.650391,8751.400391,8801.900391,135200,0.058780,0.000588,-1.148365,2.354784,-1.607654,,11.808408,,,,8762.697412,,,,0.051954,,,,,,89.250000,110.485700,1.260209,0.741911,,-2.067609,,,6.000737,-9.746328,,,,,5.882353,,,,-10.506921,,,11.808408,,,,,1.239603,,5.882353,16.105536,Stable,Low,Neutral,-3.000000,Bearish,0.000000,Low,Low Volatility Bear,40.000000,Low,Defensive,Capital Preservation,Low Volatility Bear,False,3,Unknown,Low Volatility Bear,39.250000,Negative,85.686592,Strong Positive,30.000000,Negative,45.200000,Low,50.870000,Neutral,Balanced,Balanced,Normal Risk,Trend Negative,Monitor,48.760000,Maintain Balanced Exposure,Trend: Bearish; Volatility: Low; Risk: Defensive; Market bias: Neutral; Confidence: Low; Positioning: Capital Preservation.,Low Volatility,Bearish Trend,Low Volatility,Unclassified,Bearish,Very Favorable,High Risk,Low,Neutral,Balanced,Balanced,Bearish / Low Volatility,Neutral / Mixed Risk,Maintain Balanced Exposure,Capital Preservation,Normal Volatility Response,Trend Negative,Monitor Drawdown,52.223478,Moderate,Maintain Balanced Exposure,Normal,Mixed,BALANCED
2015-02-26,8683.849609,8683.849609,8786.049805,8669.450195,8779.000000,217500,-0.951272,-0.009558,-2.377100,0.654302,-2.585174,,12.195255,,,,8751.174902,,,,-0.769329,,,,,,116.599609,107.757115,1.240891,0.766266,,-2.999213,,,6.058369,60.872781,,,,,16.666667,,,,1.892942,,,12.195255,,,,,1.244479,,16.666667,25.630981,Stable,Low,Neutral,-5.000000,Strong Bearish,3.000000,Elevated,Elevated Risk Bear,55.000000,Medium,Elevated Risk,Defensive,Low Volatility Bear,True,1,Unknown,Elevated Risk Bear,43.750000,Negative,80.195823,Strong Positive,40.000000,Negative,54.280000,Medium,53.750000,Neutral,Balanced,Balanced,Normal Risk,Wait for Confirmation,Monitor,53.780000,Maintain Balanced Exposure,Trend: Strong Bearish; Volatility: Low; Risk: Elevated Risk; Market bias: Neutral; Confidence: Medium; Positioning: Defensive.,Elevated Risk,Bearish Trend,Elevated Volatility,Elevated Risk,Neutral,Very Favorable,Moderate Risk,Medium,Neutral,Balanced,Balanced,Bearish / Elevated Volatility,Bearish / Elevated Risk,Maintain Balanced Exposure,Defensive,Normal Volatility Response,Wait for Confirmation,Monitor Drawdown,55.513247,Moderate,Review,Review,Mixed,REVIEW
2015-02-27,8844.599609,8844.599609,8856.950195,8717.450195,8729.500000,249500,1.851138,0.018342,0.124525,1.527281,-1.203595,,13.946926,,,,8745.787402,,,,1.129826,,,,,,173.100586,114.360700,1.293000,0.878516,,-0.569966,,,5.948258,14.712644,,,,,57.894737,,,,13.817623,,,13.946926,,,,,1.264473,,57.894737,50.219909,Stable,Normal,Neutral,-3.000000,Bearish,5.000000,Elevated,Elevated Risk Bear,45.000000,Low,Elevated Risk,Defensive,Elevated Risk Bear,False,2,Unknown,Elevated Risk Bear,39.250000,Negative,48.344084,Neutral,39.956018,Negative,43.600000,Low,42.150000,Bearish,Defensive,Defensive,Monitor Risk,Trend Negative,Monitor,42.690000,Reduce Exposure,Trend: Bearish; Volatility: Normal; Risk: Elevated Risk; Market bias: Bearish; Confidence: Low; Positioning: Defensive.,Elevated Risk,Bearish Trend,Elevated Volatility,Elevated Risk,Bearish,Neutral,High Risk,Low,Neutral,Defensive,Defensive,Bearish / Elevated Volatility,Bearish / Elevated Risk,Reduce Exposure,Defensive,Monitor Risk,Trend Negative,Monitor Drawdown,42.771929,Weak,Maintain Balanced Exposure,Normal,Mixed,BALANCED
2015-03-02,8956.750000,8956.750000,8972.349609,8885.450195,8953.849609,218100,1.268010,0.012600,2.304979,1.717676,1.678412,,13.420201,,,,8753.179883,,,,2.325670,,,,,,127.750000,113.149972,1.263293,0.846627,,0.000000,,,5.603032,-12.585170,,,,,50.000000,,,,6.120472,,1.937006,13.420201,,,,,1.187259,,50.000000,43.706824,Stable,Normal,Neutral,-1.000000,Neutral,4.000000,Elevated,Elevated Volatility Neutral,25.000000,Low,Elevated Risk,Defensive,Elevated Risk Bear,True,1,Unknown,Elevated Volatility Neutral,54.750000,Neutral,52.202612,Neutral,40.000000,Negative,37.280000,Low,50.300000,Neutral,Balanced,Balanced,Monitor Risk,Wait for Confirmation,Monitor,45.180000,Maintain Balanced Exposure,Trend: Neutral; Volatility: Normal; Risk: Elevated Risk; Market bias: Neutral; Confidence: Low; Positioning: Defensive.,Elevated Risk,Neutral Trend,Elevated Volatility,Elevated Risk,Neutral,Neutral,Moderate Risk,Low,Neutral,Balanced,Balanced,Neutral / Elevated Volatility,Neutral / Mixed Risk,Maintain Balanced Exposure,Defensive,Monitor Risk,Wait for Confirmation,Monitor Drawdown,48.415283,Weak,Maintain Balanced Exposure,Normal,Mixed,BALANCED
2015-03-03,8996.250000,8996.250000,9008.400391,8925.549805,8962.849609,177800,0.441008,0.004400,2.672309,2.121614,2.260322,,13.452429,,,,8763.122363,,,,2.660326,,,,,,82.850586,106.514300,1.183986,0.848554,,0.000000,,,5.979162,-18.477762,,,,,52.380952,,,,9.793688,-5.087239,1.621154,13.452429,,,,,1.182325,,52.380952,46.121705,Falling,Normal,Neutral,-1.000000,Neutral,4.000000,Elevated,Elevated Volatility Neutral,25.000000,Low,Elevated Risk,Defensive,Elevated Volatility Neutral,False,2,Unknown,Elevated Volatility Neutral,54.750000,Neutral,60.881213,Positive,40.000000,Negative,38.580000,Low,52.900000,Neutral,Balanced,Balanced,Monitor Risk,Wait for Confirmation,Monitor,47.540000,Maintain Balanced Exposure,Trend: Neutral; Volatility: Normal; Risk: Elevated Risk; Market bias: Neutral; Confidence: Low; Positioning: Defensive.,Elevated Risk,Neutral Trend,Elevated Volatility,Elevated Risk,Neutral,Favorable,Moderate Risk,Low,Neutral,Balanced,Balanced,Neutral / Elevated Volatility,Neutral / Mixed Risk,Maintain Balanced Exposure,Defensive,Monitor Risk,Wait for Confirmation,Monitor Drawdown,51.213864,Moderate,Maintain Balanced Exposure,Normal,Mixed,BALANCED
2015-03-04,8922.650391,8922.650391,9119.200195,8893.950195,9109.150391,248400,-0.818114,-0.008215,1.772510,0.603791,1.896873,,13.711911,,,,8771.427393,,,,1.724041,,,,,,225.250000,116.432129,1.304905,0.864803,,-0.818114,,,7.270264,39.707537,,,,,54.545455,,,,16.119901,-4.932785,1.146169,13.711911,,,,,1.245368,,54.545455,49.312694,Falling,Normal,Neutral,-1.000000,Neutral,4.000000,Elevated,Elevated Volatility Neutral,25.000000,Low,Elevated Risk,Defensive,Elevated Volatility Neutral,False,3,Unknown,Elevated Volatility Neutral,54.750000,Neutral,59.331466,Positive,40.000000,Negative,38.350000,Low,52.440000,Neutral,Balanced,Balanced,Monitor Risk,Wait for Confirmation,Monitor,47.120000,Maintain Balanced Exposure,Trend: Neutral; Volatility: Normal; Risk: Elevated Risk; Market bias: Neutral; Confidence: Low; Positioning: Defensive.,Elevated Risk,Neutral Trend,Elevated Volatility,Elevated Risk,Neutral,Neutral,Moderate Risk,Low,Neutral,Balanced,Balanced,Neutral / Elevated Volatility,Neutral / Mixed Risk,Maintain Balanced Exposure,Defensive,Monitor Risk,Wait for Confirmation,Monitor Drawdown,50.714440,Moderate,Maintain Balanced Exposure,Normal,Mixed,BALANCED
